NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
TBC1D26	1	ENSG00000214946	
DDX6	1	ENSG00000110367	
GNAZ	1	ENSG00000128266	
DDX5	1	ENSG00000108654	
TBC1D19	1	ENSG00000109680	
DDX1	1	ENSG00000079785	
TBC1D27P	1	ENSG00000128438	
SNORD3C	1	ENSG00000264940	
SNORD3A	1	ENSG00000263934	
VCPIP1	1	ENSG00000175073	
FAM71D	1	ENSG00000172717	
IRAK1	1	ENSG00000184216	
IRAK2	1	ENSG00000134070	
TBC1D13	1	ENSG00000107021	
RHPN1	1	ENSG00000158106	
SNORD33	1	ENSG00000199631	
TBC1D14	1	ENSG00000132405	
TBC1D12	1	ENSG00000108239	
RHPN2	1	ENSG00000131941	
TBC1D17	1	ENSG00000104946	
MAGEA10	1	ENSG00000124260	
FAM71B	1	ENSG00000170613	
SNORD30	1	ENSG00000277846	
TBC1D15	1	ENSG00000121749	
TBC1D16	1	ENSG00000167291	
CAV2	1	ENSG00000105971	
CAV1	1	ENSG00000105974	
CNOT10	1	ENSG00000182973	
GNAO1	1	ENSG00000087258	
UEVLD	1	ENSG00000151116	
AC007342.3	1	ENSG00000260078	
GNAL	1	ENSG00000141404	
NASP	1	ENSG00000132780	
NAT1	1	ENSG00000171428	
CNOT11	1	ENSG00000158435	
GNAQ	1	ENSG00000156052	
GNB2	1	ENSG00000172354	
GNB1	1	ENSG00000078369	
GNAS	1	ENSG00000087460	
GNB4	1	ENSG00000114450	
SNORD22	1	ENSG00000277194	
GNB3	1	ENSG00000111664	
GNB5	1	ENSG00000069966	
SNORD21	1	ENSG00000206680	
NAT9	1	ENSG00000109065	
PTMAP12	1	ENSG00000282886	
SLC35E2B	1	ENSG00000189339	
SLC35E2A	1	ENSG00000215790	
DYRK4	1	ENSG00000010219	
DYRK3	1	ENSG00000143479	
DYRK2	1	ENSG00000127334	
HP1BP3	1	ENSG00000127483	
ARHGEF34P	1	ENSG00000204959	
DPY30	1	ENSG00000162961	
RND2	1	ENSG00000108830	
RND1	1	ENSG00000172602	
IDI2-AS1	1	ENSG00000232656	
MYO18B	1	ENSG00000133454	
MYO18A	1	ENSG00000196535	
FBXL19-AS1	1	ENSG00000260852	
CARMN	1	ENSG00000249669	
PDPK1	1	ENSG00000140992	
IRAK3	1	ENSG00000090376	
NAV1	1	ENSG00000134369	
NAV2	1	ENSG00000166833	
QRSL1	1	ENSG00000130348	
KRT73-AS1	1	ENSG00000257495	
SNORD4A	1	ENSG00000238578	
TTI2	1	ENSG00000129696	
TTI1	1	ENSG00000101407	
TAPBP	1	ENSG00000231925	
NAV3	1	ENSG00000067798	
SNORD46	1	ENSG00000200913	
GNB1L	1	ENSG00000185838	
NAT8L	1	ENSG00000185818	
FAM72D	1	ENSG00000215784	
FAM72C	1	ENSG00000263513	
FAM72B	1	ENSG00000188610	
FAM72A	1	ENSG00000196550	
NAXE	1	ENSG00000163382	
RNF8	1	ENSG00000112130	
RNF6	1	ENSG00000127870	
RSPH9	1	ENSG00000172426	
RNF7	1	ENSG00000114125	
RNF4	1	ENSG00000063978	
RNF5	1	ENSG00000204308	
RNF2	1	ENSG00000121481	
GNG2	1	ENSG00000186469	
GNG5	1	ENSG00000174021	
GNG4	1	ENSG00000168243	
TRA2B	1	ENSG00000136527	
GNG7	1	ENSG00000176533	
TRA2A	1	ENSG00000164548	
GNG8	1	ENSG00000167414	
RHOXF1-AS1	1	ENSG00000258545	
TMED7-TICAM2	1	ENSG00000251201	
RSPH3	1	ENSG00000130363	
RSPH1	1	ENSG00000160188	
MYO15B	1	ENSG00000266714	
MYO15A	1	ENSG00000091536	
CARM1	1	ENSG00000142453	
SIMC1	1	ENSG00000170085	
STIMATE-MUSTN1	1	ENSG00000248592	
NAXD	1	ENSG00000213995	
NRDE2	1	ENSG00000119720	
SNORD60	1	ENSG00000206630	
RNH1	1	ENSG00000023191	
GPATCH2	1	ENSG00000092978	
GPATCH1	1	ENSG00000076650	
HNRNPU	1	ENSG00000153187	
HNRNPR	1	ENSG00000125944	
GPATCH4	1	ENSG00000160818	
PHAX	1	ENSG00000164902	
ADARB1	1	ENSG00000197381	
GPATCH3	1	ENSG00000198746	
ADARB2	1	ENSG00000185736	
PHB2	1	ENSG00000215021	
GPATCH8	1	ENSG00000186566	
MIR671	1	ENSG00000284191	
SNORD99	1	ENSG00000221539	
MIR22HG	1	ENSG00000186594	
SNORD97	1	ENSG00000238622	
COX10-AS1	1	ENSG00000236088	
CLCA4-AS1	1	ENSG00000236915	
CMKLR1	1	ENSG00000174600	
SNORD94	1	ENSG00000208772	
DDX17	1	ENSG00000100201	
DDX18	1	ENSG00000088205	
DDX11	1	ENSG00000013573	
DDX10	1	ENSG00000178105	
SNORD89	1	ENSG00000212283	
GAS1RR	1	ENSG00000226237	
ASTN2	1	ENSG00000148219	
RHNO1	1	ENSG00000171792	
ZNF398	1	ENSG00000197024	
ZNF397	1	ENSG00000186812	
ZNF396	1	ENSG00000186496	
ZNF395	1	ENSG00000186918	
INTS9-AS1	1	ENSG00000254034	
ZNF394	1	ENSG00000160908	
PDXDC1	1	ENSG00000179889	
ZNF391	1	ENSG00000124613	
MID1IP1-AS1	1	ENSG00000238123	
TBC1D3P1-DHX40P1	1	ENSG00000267104	
NTHL1	1	ENSG00000065057	
PLEK2	1	ENSG00000100558	
NCKAP1L	1	ENSG00000123338	
NRBF2	1	ENSG00000148572	
NHEJ1	1	ENSG00000187736	
PRELID2	1	ENSG00000186314	
AC129492.1	1	ENSG00000214999	
ZNF384	1	ENSG00000126746	
PHC2	1	ENSG00000134686	
PRELID1	1	ENSG00000169230	
PHC1	1	ENSG00000111752	
ZNF383	1	ENSG00000188283	
ZNF382	1	ENSG00000161298	
PHC3	1	ENSG00000173889	
PAFAH2	1	ENSG00000158006	
HNRNPL	1	ENSG00000104824	
EHD1	1	ENSG00000110047	
EHD2	1	ENSG00000024422	
HNRNPM	1	ENSG00000099783	
SQLE	1	ENSG00000104549	
EHD3	1	ENSG00000013016	
EHD4	1	ENSG00000103966	
HNRNPK	1	ENSG00000165119	
ZNF37A	1	ENSG00000075407	
HNRNPF	1	ENSG00000169813	
HNRNPD	1	ENSG00000138668	
LYPLAL1-AS1	1	ENSG00000228536	
HNRNPC	1	ENSG00000092199	
DANCR	1	ENSG00000226950	
ITPA	1	ENSG00000125877	
DAND5	1	ENSG00000179284	
PHF3	1	ENSG00000118482	
PHF2	1	ENSG00000197724	
PHF1	1	ENSG00000112511	
SERPINA10	1	ENSG00000140093	
C1QTNF9	1	ENSG00000240654	
PHF7	1	ENSG00000010318	
ABCC10	1	ENSG00000124574	
RPSAP61	1	ENSG00000214016	
ABCC11	1	ENSG00000121270	
PHF6	1	ENSG00000156531	
PHEX	1	ENSG00000102174	
PHF8	1	ENSG00000172943	
ZNF280D	2	ENSG00000285253:ENSG00000137871	
C1QTNF4	1	ENSG00000172247	
RPSAP54	1	ENSG00000213621	
C1QTNF3	1	ENSG00000082196	
RPSAP53	1	ENSG00000214263	
CATIP	1	ENSG00000158428	
C1QTNF1	1	ENSG00000173918	
RPSAP58	1	ENSG00000225178	
GNLY	1	ENSG00000115523	
TCTN3	1	ENSG00000119977	
C1QTNF6	1	ENSG00000133466	
TCTN2	1	ENSG00000168778	
ZNF280B	1	ENSG00000275004	
ZNF280C	1	ENSG00000056277	
TCTN1	1	ENSG00000204852	
RBPMS2	1	ENSG00000166831	
DNAJC9-AS1	1	ENSG00000236756	
JARID2	1	ENSG00000008083	
ZNF367	1	ENSG00000165244	
ZNF366	1	ENSG00000178175	
ZNF365	2	ENSG00000285551:ENSG00000138311	
GRAMD2B	1	ENSG00000155324	
ZNF362	1	ENSG00000160094	
GRAMD2A	1	ENSG00000175318	
MIR663AHG	1	ENSG00000227195	
ELMOD2	1	ENSG00000179387	
ELMOD1	1	ENSG00000110675	
ELMOD3	1	ENSG00000115459	
GNL2	1	ENSG00000134697	
COQ10B	1	ENSG00000115520	
GNL1	1	ENSG00000204590	
COQ10A	1	ENSG00000135469	
GNL3	1	ENSG00000163938	
APBB1IP	1	ENSG00000077420	
SIKE1	1	ENSG00000052723	
TUBB2B	1	ENSG00000137285	
ZEB2	1	ENSG00000169554	
RPSAP41	1	ENSG00000239626	
TUBB2A	1	ENSG00000137267	
ZEB1	1	ENSG00000148516	
RPSAP46	1	ENSG00000213394	
RPSAP49	1	ENSG00000226327	
ZNF358	1	ENSG00000198816	
GRAMD1C	1	ENSG00000178075	
GRAMD1B	1	ENSG00000023171	
GRAMD1A	1	ENSG00000089351	
NBAS	1	ENSG00000151779	
ZNF350	1	ENSG00000256683	
RNMT	1	ENSG00000101654	
WDR45B	1	ENSG00000141580	
RPSAP36	1	ENSG00000243175	
ABI3BP	1	ENSG00000154175	
ZNF347	1	ENSG00000197937	
ZNF346	1	ENSG00000113761	
ZNF345	1	ENSG00000251247	
DEDD	1	ENSG00000158796	
ZNF343	1	ENSG00000088876	
ZNF341	1	ENSG00000131061	
COLCA1	1	ENSG00000196167	
RNLS	1	ENSG00000184719	
CRYZL2P	1	ENSG00000242193	
GLYCTK	1	ENSG00000168237	
SQOR	1	ENSG00000137767	
DEF8	1	ENSG00000140995	
TUBB4B	1	ENSG00000188229	
TUBB4A	1	ENSG00000104833	
DEF6	1	ENSG00000023892	
GNMT	1	ENSG00000124713	
ZNF33B	1	ENSG00000196693	
ZNF33A	1	ENSG00000189180	
WASIR2	1	ENSG00000231439	
NUDT9P1	1	ENSG00000234043	
RNU1-103P	1	ENSG00000252311	
ZNF337	1	ENSG00000130684	
ZNF335	1	ENSG00000198026	
ZNF334	1	ENSG00000198185	
ZNF333	1	ENSG00000160961	
ZNF331	1	ENSG00000130844	
CCDC71L	1	ENSG00000253276	
ZNF330	1	ENSG00000109445	
VKORC1L1	1	ENSG00000196715	
TMEM131L	1	ENSG00000121210	
TM7SF3	1	ENSG00000064115	
TM7SF2	1	ENSG00000149809	
NRBP2	1	ENSG00000185189	
DEPTOR	1	ENSG00000155792	
FCGRT	1	ENSG00000104870	
PDCL3P4	1	ENSG00000244119	
SLCO2B1	1	ENSG00000137491	
ZNF329	1	ENSG00000181894	
MALINC1	1	ENSG00000245146	
ZNF326	1	ENSG00000162664	
MIR3652	1	ENSG00000284503	
ZNF324	1	ENSG00000083812	
ZNF322	1	ENSG00000181315	
ZNF320	1	ENSG00000182986	
SERF1A	1	ENSG00000172058	
SERF1B	1	ENSG00000205572	
THNSL1	1	ENSG00000185875	
THNSL2	1	ENSG00000144115	
NRBP1	1	ENSG00000115216	
CXorf65	1	ENSG00000204165	
ZNF319	1	ENSG00000166188	
ZNF318	1	ENSG00000171467	
SLCO2A1	1	ENSG00000174640	
ZNF317	1	ENSG00000130803	
ZNF316	1	ENSG00000205903	
PHIP	1	ENSG00000146247	
SREK1	1	ENSG00000153914	
FAM8A1	1	ENSG00000137414	
ZNF311	1	ENSG00000197935	
CBFB	1	ENSG00000067955	
SNORD19C	1	ENSG00000222345	
YBEY	1	ENSG00000182362	
ZNF302	1	ENSG00000089335	
ZNF300	1	ENSG00000145908	
TMEM132C	1	ENSG00000181234	
TMEM132E	1	ENSG00000181291	
POLR3GL	1	ENSG00000121851	
TMEM132B	1	ENSG00000139364	
RPL41P1	1	ENSG00000227063	
TMEM132A	1	ENSG00000006118	
RPL41P2	1	ENSG00000256338	
TRBV29-1	1	ENSG00000232869	
PHKB	1	ENSG00000102893	
NBDY	1	ENSG00000204272	
ID2-AS1	1	ENSG00000235092	
MIR621	1	ENSG00000207652	
ADCY10	1	ENSG00000143199	
IRAK1BP1	1	ENSG00000146243	
REEP5	1	ENSG00000129625	
NBEA	1	ENSG00000172915	
REEP4	1	ENSG00000168476	
REEP3	1	ENSG00000165476	
REEP2	1	ENSG00000132563	
REEP6	1	ENSG00000115255	
DIDO1	1	ENSG00000101191	
CBWD6	1	ENSG00000215126	
CBWD5	1	ENSG00000147996	
TTLL10-AS1	1	ENSG00000205231	
CBWD3	1	ENSG00000196873	
CBWD2	1	ENSG00000136682	
CBWD1	1	ENSG00000172785	
CXorf38	1	ENSG00000185753	
RO60	1	ENSG00000116747	
PSTPIP1	1	ENSG00000140368	
PSTPIP2	1	ENSG00000152229	
SNORD14A	1	ENSG00000272034	
SNORD14D	1	ENSG00000207118	
CDADC1	1	ENSG00000102543	
UGT1A1	1	ENSG00000241635	
HAUS4	1	ENSG00000092036	
FAAH2	1	ENSG00000165591	
HAUS3	1	ENSG00000214367	
HAUS6	1	ENSG00000147874	
HAUS5	1	ENSG00000249115	
HAUS2	1	ENSG00000137814	
HAUS1	1	ENSG00000152240	
CXorf21	1	ENSG00000120280	
PPP1R12A-AS1	1	ENSG00000257557	
CCDC74B	1	ENSG00000152076	
CCDC74A	1	ENSG00000163040	
PECAM1	1	ENSG00000261371	
MIR34AHG	1	ENSG00000228526	
SNORD15B	1	ENSG00000207445	
FRRS1	1	ENSG00000156869	
EI24	1	ENSG00000149547	
NLRC5	1	ENSG00000140853	
DENND3	1	ENSG00000105339	
NLRC3	1	ENSG00000167984	
NLRC4	1	ENSG00000091106	
AC009275.1	1	ENSG00000273297	
CYP3A5	1	ENSG00000106258	
SNORD15A	1	ENSG00000206941	
C1DP1	1	ENSG00000231245	
TGFBR3L	1	ENSG00000260001	
CXorf56	1	ENSG00000018610	
ASTE1	1	ENSG00000034533	
HAUS8	1	ENSG00000131351	
FIP1L1	1	ENSG00000145216	
HAUS7	1	ENSG00000213397	
CEACAM21	1	ENSG00000007129	
FKTN	1	ENSG00000106692	
MLXIP	1	ENSG00000175727	
FKRP	1	ENSG00000181027	
NCKAP5L	1	ENSG00000167566	
CYP51A1	1	ENSG00000001630	
CEACAM19	1	ENSG00000186567	
DOLPP1	1	ENSG00000167130	
PI16	1	ENSG00000164530	
NECTIN4	1	ENSG00000143217	
NECTIN3	1	ENSG00000177707	
NECTIN2	1	ENSG00000130202	
NECTIN1	1	ENSG00000110400	
IFI27L1	1	ENSG00000165948	
IFI27L2	1	ENSG00000119632	
ISCA2	1	ENSG00000165898	
ISCA1	1	ENSG00000135070	
RN7SL834P	1	ENSG00000243650	
FAM89B	1	ENSG00000176973	
FAM89A	1	ENSG00000182118	
CBLB	1	ENSG00000114423	
RNY3	1	ENSG00000202354	
RNY1	1	ENSG00000201098	
FLAD1	1	ENSG00000160688	
PCLAF	1	ENSG00000166803	
TBC1D10C	1	ENSG00000175463	
DENR	1	ENSG00000139726	
TBC1D10A	1	ENSG00000099992	
TBC1D10B	1	ENSG00000169221	
METTL1	1	ENSG00000037897	
METTL3	1	ENSG00000165819	
HSD11B1L	1	ENSG00000167733	
TXLNGY	1	ENSG00000131002	
CASP17P	1	ENSG00000235505	
SNORD100	1	ENSG00000221500	
KATNAL1	1	ENSG00000102781	
CYP2U1	1	ENSG00000155016	
KATNAL2	1	ENSG00000167216	
SNORD101	1	ENSG00000206754	
SNORD104	1	ENSG00000199753	
NBL1	1	ENSG00000158747	
BLZF1	1	ENSG00000117475	
CASZ1	1	ENSG00000130940	
DCUN1D5	1	ENSG00000137692	
RN7SL832P	1	ENSG00000243819	
MAGED1	1	ENSG00000179222	
DCUN1D3	1	ENSG00000188215	
DCUN1D4	1	ENSG00000109184	
DCUN1D1	1	ENSG00000043093	
DCUN1D2	1	ENSG00000150401	
MAATS1	1	ENSG00000183833	
CASP16P	1	ENSG00000228146	
RNU6-48P	1	ENSG00000206888	
RALGDS	1	ENSG00000160271	
ZRANB3	1	ENSG00000121988	
ZRANB1	1	ENSG00000019995	
SNORD12B	1	ENSG00000222365	
ZRANB2	1	ENSG00000132485	
MAGEE1	1	ENSG00000198934	
SNORD12C	1	ENSG00000209042	
ATPSCKMT	1	ENSG00000150756	
REX1BD	1	ENSG00000006015	
DERA	1	ENSG00000023697	
RAET1E	1	ENSG00000164520	
CYP2S1	1	ENSG00000167600	
MAGED4	1	ENSG00000154545	
RAET1K	1	ENSG00000218358	
MAGED2	1	ENSG00000102316	
DET1	1	ENSG00000140543	
ROBO3	1	ENSG00000154134	
MAGEF1	1	ENSG00000177383	
SRA1	1	ENSG00000213523	
SGF29	1	ENSG00000176476	
ROBO1	1	ENSG00000169855	
XIAPP2	1	ENSG00000254843	
SLC22A13	1	ENSG00000172940	
SLC22A15	1	ENSG00000163393	
SLC22A16	1	ENSG00000004809	
SLC22A17	1	ENSG00000092096	
SLC22A18	1	ENSG00000110628	
CHMP1B	1	ENSG00000255112	
CHMP1A	1	ENSG00000131165	
HRAS	1	ENSG00000174775	
VENTX	1	ENSG00000151650	
CBR1	1	ENSG00000159228	
ZER1	1	ENSG00000160445	
BHMT2	1	ENSG00000132840	
TUBB	1	ENSG00000196230	
PPRC1	1	ENSG00000148840	
ITFG2	1	ENSG00000111203	
ITFG1	1	ENSG00000129636	
TOPORS	1	ENSG00000197579	
SLC22A23	1	ENSG00000137266	
SLC22A25	1	ENSG00000196600	
MAGEH1	1	ENSG00000187601	
DCST2	1	ENSG00000163354	
TRBV30	1	ENSG00000237254	
METTL4	1	ENSG00000101574	
METTL5	1	ENSG00000138382	
GPBP1L1	1	ENSG00000159592	
METTL6	1	ENSG00000206562	
METTL8	1	ENSG00000123600	
METTL9	1	ENSG00000197006	
CBR4	1	ENSG00000145439	
SCGB1B2P	1	ENSG00000268751	
RTRAF	1	ENSG00000087302	
CBR3	1	ENSG00000159231	
UBL4A	1	ENSG00000102178	
TRBV28	1	ENSG00000211753	
CBSL	1	ENSG00000274276	
LHFPL5	1	ENSG00000197753	
FAM86C2P	1	ENSG00000160172	
LHFPL2	1	ENSG00000145685	
TRBV27	1	ENSG00000211752	
NBR2	1	ENSG00000198496	
CYP2W1	1	ENSG00000073067	
LHFPL6	1	ENSG00000183722	
NBR1	1	ENSG00000188554	
TRBV18	1	ENSG00000276557	
FCGBP	1	ENSG00000275395	
GUCY1B1	1	ENSG00000061918	
TRBV19	1	ENSG00000211746	
RPS6P20	1	ENSG00000226356	
KDM1A	1	ENSG00000004487	
KDM1B	1	ENSG00000165097	
MRFAP1	1	ENSG00000179010	
ZFHX2-AS1	1	ENSG00000157306	
TRBV14	1	ENSG00000275743	
TRBV13	1	ENSG00000276405	
TRBV16	1	ENSG00000275243	
TRBV15	1	ENSG00000276819	
NARS1	1	ENSG00000134440	
RPSAP14	1	ENSG00000233984	
RPSAP12	1	ENSG00000240087	
NARS2	1	ENSG00000137513	
RPSAP18	1	ENSG00000224261	
NRCAM	1	ENSG00000091129	
RPSAP15	1	ENSG00000237506	
RPS6P25	1	ENSG00000240616	
FAM81A	1	ENSG00000157470	
RPSAP19	1	ENSG00000183298	
PHYH	1	ENSG00000107537	
GAS2L3	1	ENSG00000139354	
GUCY1A1	1	ENSG00000164116	
SFTPD-AS1	1	ENSG00000273372	
KDM2A	1	ENSG00000173120	
KDM2B	1	ENSG00000089094	
SYCE1L	1	ENSG00000205078	
TUG1	1	ENSG00000253352	
DEXI	1	ENSG00000182108	
TUFM	1	ENSG00000178952	
GTSCR1	1	ENSG00000263417	
SILC1	1	ENSG00000232044	
CHMP4C	1	ENSG00000164695	
CHMP4B	1	ENSG00000101421	
CHMP4A	1	ENSG00000254505	
FAM83H	1	ENSG00000180921	
FAM83G	1	ENSG00000188522	
FAM83F	1	ENSG00000133477	
HRH1	1	ENSG00000196639	
FAM83E	1	ENSG00000105523	
NLRP6	1	ENSG00000174885	
HRH2	1	ENSG00000113749	
HRH4	1	ENSG00000134489	
NLRP2	1	ENSG00000022556	
NLRP3	1	ENSG00000162711	
NLRP1	1	ENSG00000091592	
CLSPN	1	ENSG00000092853	
FAM83D	1	ENSG00000101447	
GAS2L1	1	ENSG00000185340	
ST3GAL5-AS1	1	ENSG00000232504	
CYP2J2	1	ENSG00000134716	
CBX8	1	ENSG00000141570	
CBX7	1	ENSG00000100307	
CBX6	1	ENSG00000183741	
CBX5	1	ENSG00000094916	
CBX4	1	ENSG00000141582	
CBX3	1	ENSG00000122565	
CBX2	1	ENSG00000173894	
CBX1	1	ENSG00000108468	
AMACR	1	ENSG00000242110	
CAPRIN1	1	ENSG00000135387	
CHMP2B	1	ENSG00000083937	
CAPRIN2	1	ENSG00000110888	
CASS4	1	ENSG00000087589	
CHMP2A	1	ENSG00000130724	
CYP4F35P	1	ENSG00000265787	
NMUR1	1	ENSG00000171596	
LRP10	1	ENSG00000197324	
LRP12	1	ENSG00000147650	
BMPR1A	1	ENSG00000107779	
LRP11	1	ENSG00000120256	
CEROX1	1	ENSG00000260807	
KDM5A	1	ENSG00000073614	
MUS81	1	ENSG00000172732	
KDM5B	1	ENSG00000117139	
KDM5C	1	ENSG00000126012	
KDM5D	1	ENSG00000012817	
CBY1	1	ENSG00000100211	
OSTN-AS1	1	ENSG00000233308	
YBX2	1	ENSG00000006047	
YBX1	1	ENSG00000065978	
YBX3	1	ENSG00000060138	
HS2ST1	1	ENSG00000153936	
CASP9	1	ENSG00000132906	
SPRED3	1	ENSG00000188766	
FLCN	1	ENSG00000154803	
SPRED2	1	ENSG00000198369	
CASP7	1	ENSG00000165806	
SPRED1	1	ENSG00000166068	
CASP8	1	ENSG00000064012	
LRP5L	1	ENSG00000100068	
CASP5	1	ENSG00000137757	
POM121L9P	1	ENSG00000128262	
CASP6	1	ENSG00000138794	
CASP3	1	ENSG00000164305	
CYP2R1	1	ENSG00000186104	
CASP4	1	ENSG00000196954	
CASP1	1	ENSG00000137752	
FAM85B	1	ENSG00000253893	
CASP2	1	ENSG00000106144	
RIMBP3C	1	ENSG00000183246	
RIMBP3B	1	ENSG00000274600	
KDM6A	1	ENSG00000147050	
SRGN	1	ENSG00000122862	
KDM6B	1	ENSG00000132510	
PROSER2	1	ENSG00000148426	
PROSER1	1	ENSG00000120685	
SPATS2	1	ENSG00000123352	
SLFNL1-AS1	1	ENSG00000281207	
POMGNT2	1	ENSG00000144647	
POMGNT1	1	ENSG00000085998	
KDM7A	1	ENSG00000006459	
VAC14	1	ENSG00000103043	
KDM3A	1	ENSG00000115548	
KDM3B	1	ENSG00000120733	
THBS1	1	ENSG00000137801	
THBS4	1	ENSG00000113296	
TBRG4	1	ENSG00000136270	
THBS3	1	ENSG00000169231	
GNA13	1	ENSG00000120063	
TBRG1	1	ENSG00000154144	
VIM-AS1	1	ENSG00000229124	
GNA15	1	ENSG00000060558	
AFG3L1P	1	ENSG00000223959	
GNA11	1	ENSG00000088256	
GNA12	1	ENSG00000146535	
ZNF286B	1	ENSG00000249459	
SND1-IT1	1	ENSG00000279078	
ZNF286A	1	ENSG00000187607	
KDM4A	1	ENSG00000066135	
TCF7L2	1	ENSG00000148737	
KDM4B	1	ENSG00000127663	
TCF7L1	1	ENSG00000152284	
KDM4C	1	ENSG00000107077	
KDM4D	1	ENSG00000186280	
CDK2AP2	1	ENSG00000167797	
CDK2AP1	1	ENSG00000111328	
LPIN1	1	ENSG00000134324	
KLHL7-DT	1	ENSG00000230658	
LPIN2	1	ENSG00000101577	
LPIN3	1	ENSG00000132793	
MT-ND4L	1	ENSG00000212907	
CHIC2	1	ENSG00000109220	
ZNF296	1	ENSG00000170684	
LRRC37A16P	1	ENSG00000267023	
CHIC1	1	ENSG00000204116	
OSGEPL1	1	ENSG00000128694	
UXS1	1	ENSG00000115652	
ZNF292	1	ENSG00000188994	
KRTCAP3	1	ENSG00000157992	
KRTCAP2	1	ENSG00000163463	
AS3MT	1	ENSG00000214435	
TRBC2	1	ENSG00000211772	
TRBC1	1	ENSG00000211751	
A1BG-AS1	1	ENSG00000268895	
MEF2A	1	ENSG00000068305	
ZNF287	1	ENSG00000141040	
CHID1	1	ENSG00000177830	
WDHD1	1	ENSG00000198554	
RBFOX1	1	ENSG00000078328	
MEF2C	1	ENSG00000081189	
ZNF285	1	ENSG00000267508	
ELOCP33	1	ENSG00000271278	
RBFOX2	1	ENSG00000100320	
ZNF284	1	ENSG00000186026	
MEF2B	1	ENSG00000213999	
LRRC37A17P	1	ENSG00000263142	
RBFOX3	1	ENSG00000167281	
ZNF283	1	ENSG00000167637	
ZNF282	1	ENSG00000170265	
ZNF281	1	ENSG00000162702	
DNMBP-AS1	1	ENSG00000227695	
TPTEP2-CSNK1E	1	ENSG00000283900	
SETMAR	1	ENSG00000170364	
LRRC37B	1	ENSG00000185158	
LRRC37A	1	ENSG00000176681	
USP2-AS1	1	ENSG00000245248	
FLG2	1	ENSG00000143520	
EID1	1	ENSG00000255302	
EID2	1	ENSG00000176396	
DDX39A	1	ENSG00000123136	
EID3	1	ENSG00000255150	
DDX39B	1	ENSG00000198563	
LETMD1	1	ENSG00000050426	
ZNF277	1	ENSG00000198839	
ZNF276	1	ENSG00000158805	
ZNF275	1	ENSG00000063587	
PIF1	1	ENSG00000140451	
ZBTB8A	1	ENSG00000160062	
ZNF274	1	ENSG00000171606	
ABCB1	1	ENSG00000085563	
ZNF273	1	ENSG00000198039	
ABCB6	1	ENSG00000115657	
HHLA1	1	ENSG00000132297	
HHLA2	1	ENSG00000114455	
ABCB7	1	ENSG00000131269	
ABCB4	1	ENSG00000005471	
FLII	1	ENSG00000177731	
HHLA3	1	ENSG00000197568	
ABCB5	1	ENSG00000004846	
COPS7B	1	ENSG00000144524	
TLK2P2	1	ENSG00000228828	
COPS7A	1	ENSG00000111652	
ABCB8	1	ENSG00000197150	
TAPBPL	1	ENSG00000139192	
IQGAP1	1	ENSG00000140575	
ABCB9	1	ENSG00000150967	
IQGAP2	1	ENSG00000145703	
IQGAP3	1	ENSG00000183856	
KIAA0040	1	ENSG00000235750	
PCNX3	1	ENSG00000197136	
PCNX4	1	ENSG00000126773	
PCNX1	1	ENSG00000100731	
PCNX2	1	ENSG00000135749	
GRPEL1	1	ENSG00000109519	
GRPEL2	1	ENSG00000164284	
ZBTB7B	1	ENSG00000160685	
ZNF268	1	ENSG00000090612	
ZBTB7A	1	ENSG00000178951	
ZNF267	1	ENSG00000185947	
ZNF266	1	ENSG00000174652	
ZBTB7C	1	ENSG00000184828	
ABCA1	1	ENSG00000165029	
ZNF264	1	ENSG00000083844	
ABCA2	1	ENSG00000107331	
LRRC37A15P	1	ENSG00000230069	
ZNF263	1	ENSG00000006194	
ABCA5	1	ENSG00000154265	
ABCA6	1	ENSG00000154262	
ZNF260	1	ENSG00000254004	
ABCA3	1	ENSG00000167972	
ABCA9	1	ENSG00000154258	
ABCA7	1	ENSG00000064687	
ABCA8	1	ENSG00000141338	
H1-0	1	ENSG00000189060	
H1-3	1	ENSG00000124575	
FLI1	1	ENSG00000151702	
EIF1	1	ENSG00000173812	
H1-2	1	ENSG00000187837	
FERMT1	1	ENSG00000101311	
H1-4	1	ENSG00000168298	
EIF5	1	ENSG00000100664	
EIF6	1	ENSG00000242372	
ZFAT	1	ENSG00000066827	
HROB	1	ENSG00000125319	
ZNF257	1	ENSG00000197134	
ZBTB8B	1	ENSG00000273274	
FERMT2	1	ENSG00000073712	
FERMT3	1	ENSG00000149781	
PIGS	1	ENSG00000087111	
PIGR	1	ENSG00000162896	
ZNF253	1	ENSG00000256771	
PIGU	1	ENSG00000101464	
TUT7	1	ENSG00000083223	
PIGT	1	ENSG00000124155	
ZNF251	1	ENSG00000198169	
PIGO	1	ENSG00000165282	
ZNF250	1	ENSG00000196150	
PIGN	1	ENSG00000197563	
PIGQ	1	ENSG00000007541	
NCAN	1	ENSG00000130287	
TUT4	1	ENSG00000134744	
PIGP	1	ENSG00000185808	
LRRC4	1	ENSG00000128594	
PIGZ	1	ENSG00000119227	
LRRC3	1	ENSG00000160233	
LRRC6	1	ENSG00000129295	
PIGW	1	ENSG00000277161	
PIGV	1	ENSG00000060642	
LRRC2	1	ENSG00000163827	
PIGY	1	ENSG00000255072	
LRRC1	1	ENSG00000137269	
PIGX	1	ENSG00000163964	
LMBR1	1	ENSG00000105983	
